true_label,original_sent,text_output
0,"The early days of stabilization policy in the 1950s taught monetary policymakers not to attempt to offset what are likely to be temporary fluctuations in inflation.15 Indeed, responding may do more harm than good, particularly in an era where policy rates are much closer to the effective lower bound even in good times.","DOVISH
The sentence suggests caution in responding to temporary fluctuations in inflation, indicating a preference for not tightening monetary policy even when policy rates are close to the effective lower bound."
1,"While the current episode has not yet concluded, it appears that, responding vigorously in a relatively flexible economy to the aftermath of bubbles, as traumatic as that may be, is less inhibiting to long-term growth than chronic high-inflation monetary policy.","DOVISH
The sentence suggests a preference for responding vigorously to economic downturns in a flexible manner, which is typically associated with easing monetary policy to support growth."
0,But I want to emphasize that we do have a commitment to raising inflation to 2 percent.,"DOVISH
The statement indicates a commitment to raising inflation, which suggests a more accommodative monetary policy stance."
2,The Committee decided to keep the target range for the federal funds rate at 0 to 1/4 percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the Committee's assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.,"DOVISH
The sentence indicates a dovish stance as the Committee plans to maintain the current low interest rates until certain labor market conditions are met and inflation reaches 2 percent. This suggests a willingness to support economic growth through accommodative monetary policy."
1,"Spreads on risky private-sector debt reached very low levels, and damaging spillovers to the nonfinancial sector occurred in the form of unduly high real estate prices and excessive leverage by borrowers in the housing market.","DOVISH
The sentence highlights the negative consequences of low spreads on risky private-sector debt, suggesting a need for monetary policy easing to address the issues of high real estate prices and excessive leverage in the housing market."
1,"As a consequence, a sustainable, non-inflationary expansion is likely to involve some moderation in the growth of economic activity to a rate more consistent with the expansion of the nationâ€™s underlying productive capacity.","DOVISH
The sentence suggests that the FOMC is leaning towards easing monetary policy in order to prevent inflation and promote sustainable economic growth."
0,Significant cost cutting by firms was thought to have led to a sizable increase in productivity growth in the first half of the year,"DOVISH
The sentence suggests that firms have been cutting costs, which could indicate a need for monetary policy easing to stimulate economic growth."
1,They noted that the economy had entered the new year with considerable momentum and very few indications that growth was moderating from what appeared to be an unsustainable rate.,"DOVISH
The sentence suggests a cautious approach to monetary policy, as it indicates concern about the sustainability of current economic growth."
0,"Some participants judged the risks to the outlook for inflation as tilted to the downside, particularly in the near term, in light of the large amount of resource slack already prevailing in the economy, the significant downside risks to the outlook for real activity, and the possibility that inflation expectations could begin to decline in response to low actual inflation.","DOVISH
The sentence suggests a concern about downside risks to inflation, real activity, and inflation expectations, indicating a dovish stance towards monetary policy."
2,"When governments resort to printing money to finance their spending, inflation rises and nominal assets lose their value.","HAWKISH
The sentence suggests a concern about inflation rising due to governments printing money, indicating a preference for tighter monetary policy."
2,"Of the 1,700 Washington employees, roughly 250 are Ph.D. economists, the majority of whom support the Board's monetary policy responsibilities.","NEUTRAL
The sentence does not provide any indication of a specific stance towards tightening or easing of monetary policy, therefore it is classified as neutral."
0,"Regarding the ELB, the previous statement was silent on the global decline in neutral policy rates, the likelihood that the ELB will constrain monetary policy space in economic downturns, and the implications of this constraint for our ability to achieve our dual-mandate goals.","Label: DOVISH
Explanation: The sentence suggests concerns about the effectiveness of monetary policy in economic downturns due to the zero lower bound (ELB), indicating a dovish stance towards potential easing measures."
1,"To date, the spillover from the surge in oil prices has been modest.","NEUTRAL
This sentence does not indicate a clear stance on monetary policy, as it simply states that the impact of the surge in oil prices has been modest so far."
0,"The “extended period” language is conditioned on exactly those same points: “Extended period” is conditioned on resource slack, on subdued inflation, and on stable inflation expectations.","DOVISH
The sentence indicates that the ""extended period"" language is conditioned on factors such as resource slack, subdued inflation, and stable inflation expectations, suggesting a dovish stance towards monetary policy."
0,"Although inflation remained remarkably subdued and any increase in inflationary pressures likely would tend to emerge only slowly, the strength in demand had developed against the backdrop of financial conditions that, broadly considered, were not substantially different from those now prevailing.","DOVISH
The sentence indicates that inflation is subdued and any increase in inflationary pressures would likely emerge slowly. Additionally, it mentions that financial conditions are not substantially different from those currently prevailing, suggesting a cautious approach towards tightening monetary policy."
0,A few participants judged that the expectations regarding the path of the federal funds rate implied by prices in financial markets were currently suggesting greater provision of accommodation at coming meetings than they saw as appropriate and that it might become necessary for the Committee to seek a better alignment of market expectations regarding the policy rate path with policymakers' own expectations for that path.,"DOVISH
The sentence suggests that some participants believe that market expectations for the federal funds rate imply more accommodation than they think is appropriate, indicating a potential need for easing monetary policy."
0,another indicated that the Committee could provide guidance stating that it would not raise its target for the federal funds rate if the inflation rate was expected to run below a given level at a specific horizon.,"DOVISH
The sentence suggests a dovish stance as it indicates a willingness to hold off on raising the federal funds rate if inflation is expected to remain below a certain level."
1,"The prospect of additional fiscal stimulus likely contributed to a steeper U. S. Treasury yield curve, increased inflation compensation, and broad dollar depreciation.","Label: HAWKISH
Explanation: The mention of increased inflation compensation and broad dollar depreciation suggests a potential concern for rising inflation, which could lead to a tightening of monetary policy."
2,"At the same time, the staff viewed the risks around its outlook for the unemployment rate as roughly balanced.","Label: NEUTRAL
Explanation: The sentence indicates that the staff views the risks around the outlook for the unemployment rate as roughly balanced, suggesting a neutral stance rather than leaning towards either tightening or easing of monetary policy."
2,"We found that a surprise increase of 25 basis points in the funds rate target typically results in a decline in broad equity indexes of about 1 percent, whereas a change in the funds rate that is expected by the market has essentially no effect on stock prices.17 Our work is just one example of a number of event-study analyses that may well shed light on the effects of monetary policy and the channels of monetary policy transmission.","DOVISH
The sentence suggests that an unexpected increase in the funds rate target leads to a decline in equity indexes, indicating a dovish stance towards monetary policy to support the stock market."
2,"Operationally, maintaining price stability requires abiding by the Taylor principle of raising nominal interest rates more than one for one in response to movements in inflation, especially those movements perceived as persistent.","Label: HAWKISH
Explanation: The sentence suggests a commitment to raising nominal interest rates more than one for one in response to inflation, indicating a hawkish stance towards monetary policy."
2,"The growth of subprime mortgage lending is one indication of the extent to which access to credit has increased for all households, including those with lower incomes.","DOVISH
The sentence indicates that access to credit has increased for households with lower incomes, suggesting a more accommodative monetary policy stance."
2,"And what is the risk that, in taking such steps, a central bank would be seen by investors as taking on partial responsibility for asset prices?","Label: DOVISH
Explanation: The sentence suggests caution about the potential impact of central bank actions on asset prices, indicating a more dovish stance focused on avoiding market disruptions."
1,"As of this month, the maximum monthly reduction in the balance sheet will be nearly double the level of the previous cycle.10 Together, the increase in the policy rate and the reduction in the balance sheet should help bring demand into alignment with supply.","HAWKISH
The sentence indicates a tightening of monetary policy through both an increase in the policy rate and a reduction in the balance sheet, aiming to bring demand into alignment with supply."
0,"Moreover, in light of the anticipated modest pace of economic recovery, the Committee expects that over coming quarters the unemployment rate will decline only gradually toward its mandate-consistent levels.","DOVISH
The sentence suggests a cautious approach to monetary policy, indicating a willingness to support the economy as the unemployment rate declines slowly."
0,"It was a question of not getting inflation up to our target on a robust, symmetric kind of a way.","DOVISH
The sentence suggests a concern about not reaching the inflation target in a strong and balanced manner, indicating a more accommodative stance towards monetary policy."
2,"Returning to monetary policy, we recognize that there has been a great deal of focus on today’s policy decision.","Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a hawkish or dovish stance on monetary policy. It simply acknowledges the attention on the policy decision without indicating a bias towards tightening or easing."
2,"It is an honor to be here with Ben Bernanke and Janet Yellen, who pioneered the original Statement on Longer-Run Goals and Monetary Policy Strategy in 2012.","NEUTRAL
This sentence does not provide any indication of a hawkish or dovish stance on monetary policy. It simply acknowledges the presence of Ben Bernanke and Janet Yellen and their contribution to the original Statement on Longer-Run Goals and Monetary Policy Strategy in 2012."
1,"Although we cannot ascertain the precise rates of resource utilization that the economy can sustain, we can have little doubt that, after three years of above-trend growth, slack has been substantially reduced.","DOVISH
The sentence suggests that there has been above-trend growth for three years, indicating a strong economy with reduced slack, which could lead to a potential easing of monetary policy."
0,"Participants agreed that the longer-run normal federal funds rate was likely lower than in the past, in part because of secular forces that had put downward pressure on real interest rates.","Label: DOVISH
Explanation: The sentence suggests that participants believe the longer-run normal federal funds rate is likely lower than in the past due to secular forces putting downward pressure on real interest rates, indicating a dovish stance towards monetary policy."
2,"To reduce that uncertainty, we often use the unemployment gap rather than the output gap in these rules.19 We also need to pick values for the coefficients a and b, whether they are the values John Taylor posited in his seminal 1993 article or other values from the vast literature that has come since.20 There are still other choices to make.","NEUTRAL
The sentence does not express a clear stance on whether the monetary policy should be tightened or eased, instead discussing the various factors and choices that need to be considered in determining the appropriate values for coefficients in economic models."
2,"The Chairman testifies frequently before the Congress, with the one-year record being twenty-five appearances in 1995, although only seven were directly about monetary policy.","NEUTRAL
This sentence does not provide any indication of a hawkish or dovish stance on monetary policy, therefore it is classified as neutral."
2,"Given the substantial uncertainty still attached to projections of money growth consistent with the Committee's basic objectives for monetary policy, the members agreed that there was no firm basis for changing the tentative ranges set in July 1996.","Label: DOVISH

Explanation: The sentence indicates that there is substantial uncertainty regarding projections of money growth, leading the members to agree that there is no firm basis for changing the tentative ranges set in July 1996. This suggests a cautious and hesitant approach to changing monetary policy, which aligns with a dovish stance of easing policy."
2,"An understanding of a likely long-run level of the equilibrium real rate is useful, even though the level is not directly observable, because it provides a general sense of the level that would, over that longer period, allow aggregate supply and demand to move into balance, given the evaluation of secular forces such as productivity and population growth.","Label: NEUTRAL
Explanation: The sentence does not express a clear stance on whether the monetary policy should be tightened or eased. It simply discusses the importance of understanding the long-run equilibrium real rate for balancing aggregate supply and demand."
1,"Today a rise in oil prices has mixed effects on the economy, lowering real household incomes and thus demand, but raising investment in drilling over time and benefiting oil-producing areas more generally.","DOVISH
The sentence suggests that the rise in oil prices has negative effects on the economy by lowering real household incomes and demand, which could prompt policymakers to consider easing monetary policy to stimulate economic growth."
2,So the term “trend inflation”—usually there are a variety of statistical techniques that can be used to extract a trend from a series.,"Label: NEUTRAL
Explanation: This sentence does not express a clear stance on monetary policy, but rather discusses statistical techniques related to inflation trends."
2,"In the Committee’s discussion of monetary policy for the intermeeting period, nearly all members favored keeping the target federal funds rate at 5-1/4 percent at this meeting.","Label: NEUTRAL
Explanation: The sentence indicates that the majority of members favored maintaining the current target federal funds rate, suggesting a neutral stance on monetary policy without any indication of tightening or easing."
2,"But we are also searching for an absolute concept, the point of balance between supply and demand in the respective markets that divides excess demand from excess supply--in effect, the origin in a diagram relating inflation to excess demand and supply.","Label: NEUTRAL
Explanation: The sentence does not express a clear bias towards either tightening or easing of monetary policy. It discusses the search for a balance between supply and demand in markets, without indicating a preference for either direction."
1,"Credit conditions in the commercial real estate (CRE) sector continued to ease, and growth in CRE loans at banks stayed solid.","DOVISH
The statement indicates that credit conditions in the commercial real estate sector are easing, which suggests a more accommodative monetary policy stance."
1,"While labor markets were anticipated to remain tight in the near term, participants expected labor demand and supply to come into better balance over time, helping to ease upward pressure on wages and prices.","DOVISH
The sentence suggests that participants expect labor demand and supply to come into better balance over time, which would help ease upward pressure on wages and prices. This indicates a more dovish stance as it implies a potential easing of monetary policy to address inflationary pressures."
1,Money growth was damped by a rise in the opportunity cost of holding M2 assets (as typically occurs in periods of policy tightening).,"HAWKISH
The sentence indicates a tightening of monetary policy as money growth was damped by a rise in the opportunity cost of holding M2 assets."
2,"A few participants pointed to continued strong growth in multifamily construction, although the limited pipeline of new projects in one District suggested that activity could slow in 2015.","DOVISH
The mention of a limited pipeline of new projects and the potential for activity to slow in 2015 suggests a cautious or dovish stance towards monetary policy."
1,"The staff's near-term forecast for inflation was revised up a little, as recent data showed somewhat faster-than-anticipated increases that were judged to be only partly transitory.","Label: HAWKISH
Explanation: The mention of inflation being revised up and increases being faster-than-anticipated suggests a concern about rising prices, which could lead to a tightening of monetary policy."
2,"But in the shorter run, we must also develop strategies to overcome the education deficiencies of all too many of our young people, and to renew the skills of workers who have not kept up with the changing demands of the workplace.","DOVISH
The sentence focuses on addressing education deficiencies and renewing skills of workers, which suggests a more accommodative stance towards monetary policy to support economic growth and employment."
1,"Some saw a risk that inflationary pressures might develop more rapidly than currently anticipated as resource utilization tightened,","Label: HAWKISH
Explanation: The sentence suggests a concern about inflationary pressures developing more rapidly than expected, which could indicate a potential need for tightening monetary policy to control inflation."
2,"I believe the current move can be justified in a forward-looking variant of the Taylor Rule, where today's policy depends on the forecast of future output gaps and inflation.","Label: NEUTRAL
Explanation: The sentence does not explicitly advocate for either tightening or easing of monetary policy. It discusses the justification of current moves based on a forward-looking variant of the Taylor Rule, which suggests a neutral stance."
2,"The shift in the stance of monetary policy that we undertook in 2019 was, I believe, well timed and has been providing support to the economy and helping to keep the U.S. outlook on track.","DOVISH
The sentence indicates that the shift in monetary policy in 2019 has been providing support to the economy and helping to keep the U.S. outlook on track, suggesting a more accommodative stance."
2,"Some contacts indicated that while input costs were higher, it appeared that the pass-through of these higher costs to consumer prices was limited.","DOVISH
The statement suggests that despite higher input costs, there is limited pass-through to consumer prices, indicating a potential lack of inflationary pressures and a possible need for monetary policy easing."
2,"However, household spending had been relatively robust during the cyclical downturn and likely had only limited room for a pickup over coming quarters, and intense competitive pressures could well constrain profits, investment, and equity prices.","DOVISH
The sentence suggests that household spending has been strong but is expected to have limited room for growth in the future, and that intense competitive pressures could constrain profits, investment, and equity prices. This indicates a cautious and potentially dovish outlook on the economy, as it implies potential challenges and limitations for future economic growth."
2,Consumer food prices were little changed in August.,"Label: NEUTRAL
Explanation: This sentence does not provide a clear indication of whether the monetary policy should be tightened or eased. It simply states that consumer food prices were little changed in August, which does not lean towards either a hawkish or dovish stance."
0,largely as a consequence of further increases in nominal labor compensation gains that would not be fully offset by growth in productivity.,"DOVISH
The sentence suggests that labor compensation gains are outpacing productivity growth, indicating a need for monetary policy to potentially ease to support economic growth."
2,"In connection with the risks associated with an early start to policy normalization, many participants observed that a premature increase in rates might damp the apparent solid recovery in real activity and labor market conditions, undermining progress toward the Committee's objectives of maximum employment and 2 percent inflation.","Label: DOVISH
Explanation: The sentence expresses concerns about the potential negative impact of an early increase in rates on the recovery in real activity and labor market conditions, suggesting a cautious approach towards policy normalization."
2,"In contrast, in cases in which variations in the demand for reserves or in external factors affecting reserve supply appear likely to be temporary, the Desk typically prefers to conduct open-market operations through short-term or long-term repurchase agreements, known as repos.","Label: NEUTRAL
Explanation: The sentence does not express a clear stance on monetary policy, but rather describes the Desk's typical approach to conducting open-market operations in certain situations."
2,"How the forces of demand, potential supply, and expectations interact has probably not been changed in any fundamental way by the recent trend of globalization.","NEUTRAL
This sentence does not express a clear stance on monetary policy, therefore it is classified as neutral."
1,"Several commented that an asymmetric directive did not imply a commitment to tighten monetary policy at some point, whether during the intermeeting period or at a future meeting, but it did imply the need for special vigilance.","Label: NEUTRAL
Explanation: The sentence does not explicitly lean towards either a hawkish or dovish stance on monetary policy. It mentions the need for vigilance without indicating a clear direction for policy tightening or easing."
0,"Conversely, fiscal policy expansion in the surplus countries could be used to augment domestic demand, but any such adjustments would need to take account of medium-term goals for fiscal consolidation.","DOVISH
The sentence suggests a cautious approach to fiscal policy expansion in surplus countries, indicating a preference for maintaining medium-term goals for fiscal consolidation. This cautious approach towards fiscal policy expansion aligns with a dovish stance on monetary policy."
2,"Future policy adjustments would depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information.","Label: NEUTRAL
Explanation: The sentence indicates that future policy adjustments will be dependent on the evolution of both inflation and economic growth, suggesting a neutral stance as the decision will be data-driven and not biased towards either tightening or easing of monetary policy."
2,"During expansions, equity prices tend to rise, although they often decline before a downturn in the economy.","NEUTRAL
The sentence discusses a general trend in equity prices during economic expansions and downturns without explicitly indicating a preference for tightening or easing monetary policy."
2,Wage inflation has been running at 2 percent.,"DOVISH
The statement indicates that wage inflation is relatively low, suggesting that there may not be immediate pressure to tighten monetary policy."
0,"The Federal Reserve Bank of New York was authorized and directed, until instructed otherwise by the Committee, to execute transactions in the System Account in accordance with the following domestic policy directive: The information reviewed at this meeting suggests that the expansion in economic activity has slowed considerably after a very rapid advance in the first quarter.","DOVISH
The statement suggests a concern about the slowing of economic activity, indicating a potential need for easing monetary policy to stimulate growth."
2,"The role of the Board vis-à-vis the regional Banks was elevated in the aftermath of the stock market crash of 1929 and in the early years of the Great Depression, but the combination of centralized and regional responsibilities remains an important strength of the Federal Reserve System, as I'll explain shortly when I discuss the formulation of monetary policy.","NEUTRAL
The sentence does not express a clear stance on monetary policy, but rather discusses the historical evolution and structure of the Federal Reserve System."
1,"Although the unemployment rate is around a 50-year low, wages are rising broadly in line with productivity growth and underlying inflation.","Label: NEUTRAL
Explanation: The sentence acknowledges the low unemployment rate but also mentions that wages are rising in line with productivity growth and underlying inflation, indicating a balanced view on the current economic conditions."
2,"Given recent developments, the medium-term outlook for inflation will receive particular scrutiny.","Label: NEUTRAL
Explanation: The sentence does not explicitly indicate a bias towards tightening or easing of monetary policy. It simply states that the medium-term outlook for inflation will be closely monitored, which is a neutral stance."
1,Members agreed that the statement should continue to convey that inflation risks remained of greatest concern and that additional policy firming was possible.,"HAWKISH
The sentence suggests a concern about inflation risks and the possibility of further policy tightening, indicating a hawkish stance."
0,Several participants commented that the factors that had contributed to low inflation during the previous expansion could again exert more downward pressure on inflation than expected.,"DOVISH
The sentence suggests that there may be downward pressure on inflation, indicating a potential need for easing of monetary policy."
1,The nominal deficit on U. S. trade in goods and services widened substantially in the second quarter.,"Label: NEUTRAL
Explanation: This sentence does not provide a clear indication of a hawkish or dovish stance on monetary policy. It simply states a fact about the widening of the nominal deficit on U.S. trade in goods and services, which does not inherently suggest a specific policy direction."
0,"With the risks to the forecast for economic activity tilted to the downside, the risks to the inflation projection were also viewed as having a downward skew.","DOVISH
The statement indicates concerns about economic activity and inflation, suggesting a potential need for easing monetary policy to stimulate growth and prevent deflation."
2,"Moreover, investing in EMEs has become more attractive as many EMEs have improved their macroeconomic policies and institutional frameworks over recent decades; growth differentials may partly be reflecting these improvements.","NEUTRAL
The sentence does not explicitly suggest a tightening or easing of monetary policy, but rather discusses the attractiveness of investing in Emerging Market Economies due to improvements in macroeconomic policies and institutional frameworks."
2,"Participants noted that the timing of the resumption of growth in the U. S. economy depended on the containment measures put in place, as well as the success of those measures, and on the responses of other policies, including fiscal policy.","NEUTRAL
The sentence does not express a clear bias towards either tightening or easing of monetary policy. It simply discusses the factors that could impact the timing of the resumption of growth in the U.S. economy."
2,One prominent example is the work in behavioral finance on how alternative assumptions regarding rationality can affect predictions for asset prices and saving behavior,"Label: NEUTRAL
Explanation: This sentence does not express a clear stance on monetary policy, but rather discusses research in behavioral finance."
2,"Accordingly, considerable caution needed to be exercised in assessing the outlook for productivity and in relying on projections of the economy and prices, which necessarily embodied judgments about this outlook, in making monetary policy.","DOVISH
The sentence suggests a cautious approach in assessing the outlook for productivity and making monetary policy decisions, indicating a leaning towards easing monetary policy."
2,several others thought that progress in achieving the Committee's inflation objective might lag if further appreciation of the dollar continued to depress non-energy commodity prices or if inflation was slow to respond to tighter resource utilization.,"DOVISH
The sentence suggests concerns about the potential negative impact of a stronger dollar on inflation and the need for caution in tightening monetary policy."
2,"Fourth and finally, the statement codifies the key lesson from the Global Financial Crisisâ€”that financial stability is necessary for the achievement of our statutory goals of maximum employment and price stability.","NEUTRAL
The sentence emphasizes the importance of financial stability for achieving the statutory goals of maximum employment and price stability, without explicitly leaning towards either tightening or easing of monetary policy."
1,"Millions of new jobs have been created in the last few years; and unemployment, now at 4.3 percent, has been at or below 5 percent for over two years.","DOVISH
The sentence indicates a positive trend in the job market and low unemployment rate, suggesting a need for continued monetary policy support to maintain economic growth."
2,"At the same time, the incentive to take advantage of increasingly efficient high-tech equipment and software typically available at declining prices would continue to provide an important underpinning for further large gains in investment spending, with favorable implications for continued rapid growth in productivity.","DOVISH
The sentence suggests that there is an incentive for businesses to invest in high-tech equipment and software at declining prices, which would lead to further gains in investment spending and productivity growth. This indicates a supportive stance towards economic growth and suggests a potential easing of monetary policy."
2,"Members referred, however, to a number of favorable factors that should continue to support at least moderate further growth in business investment, including the attractive pricing of and ongoing rapid technological improvements in computer and communications equipment and the wide availability of equity and debt financing on favorable terms to business firms.","DOVISH
The sentence mentions favorable factors that should support further growth in business investment, indicating a supportive stance towards economic expansion and potentially easing monetary policy."
2,"Clearly, businesses regarded such investments as highly profitable, and they appeared to be leading to gains in productivity that in turn were helping to offset rising compensation and to maintain profit margins in highly competitive markets.","DOVISH
The sentence suggests that businesses are making profitable investments and increasing productivity, which could lead to a more accommodative monetary policy stance to support economic growth."
2,increases in expected inflation will thus tend to promote greater actual inflation.,"DOVISH
The sentence suggests that increases in expected inflation will lead to greater actual inflation, indicating a dovish stance towards monetary policy."
2,"For example, the evidence suggests that changes in the demographic composition of the labor force affect NAIRU and it is also likely that government programs, including unemployment compensation and welfare, also affect NAIRU.","NEUTRAL
The sentence discusses various factors that can affect the NAIRU, without explicitly indicating a preference for tightening or easing of monetary policy."
0,"The Committee also reiterated that it would continue its asset purchases, and employ its other policy tools as appropriate, until the outlook for the labor market has improved substantially in a context of price stability.","Label: DOVISH
Explanation: The sentence indicates a dovish stance as the Committee plans to continue its asset purchases and use other policy tools until the labor market improves substantially, suggesting a willingness to ease monetary policy to support economic recovery."
0,"And no, we’re not—we, we have not at all changed our view, and I haven’t changed my view that inflation running above 2 percent, moderately above 2 percent, is a desirable thing.","DOVISH
The statement indicates a willingness to tolerate inflation running above 2 percent, suggesting a dovish stance towards monetary policy."
2,"The staff continued to view the uncertainty around its projections for real GDP growth, the unemployment rate, and inflation as generally similar to the average of the past 20 years.","Label: NEUTRAL
Explanation: The sentence does not indicate a clear bias towards either tightening or easing of monetary policy. It simply states that the uncertainty around projections for key economic indicators is similar to historical averages."
0,"As a result, the likely pace and extent of policy easing expected by investors increased, and yields on nominal and inflation-indexed Treasury coupon securities fell.","Label: DOVISH
Explanation: The sentence indicates that investors are expecting policy easing, which typically corresponds to a dovish stance on monetary policy."
2,"For instance, monetary policymakers must accurately assess how disasters such as hurricanes, wildfires, and flooding affect labor markets, household and business spending, output, and prices.7 In deciding whether to alter monetary policy or, instead, to ""look through"" such shocks, policymakers need to assess the likely persistence of the effects and how widespread they are.","Label: NEUTRAL
Explanation: The sentence discusses the need for monetary policymakers to accurately assess the impact of disasters on various economic factors before deciding whether to alter monetary policy or not. It does not explicitly suggest a hawkish or dovish stance, hence it is classified as neutral."
0,"Another participant mentioned, however, that recent sluggish growth of the monetary aggregates suggested that the stance of policy was not overly accommodative.","Label: HAWKISH
Explanation: The participant is suggesting that the stance of policy is not overly accommodative, which implies a potential tightening of monetary policy."
2,"In the United States, evaluating the effects on the economy of shifts in balance sheets and variations in asset prices have been an integral part of the development of monetary policy.","NEUTRAL
The sentence discusses the importance of evaluating the effects of shifts in balance sheets and asset prices on the economy, without explicitly indicating a bias towards tightening or easing of monetary policy."
0,"As was highlighted by the Bureau of Labor Statistics, this figure likely understates the extent of unemployment; accounting for the unusually large number of workers who reported themselves as employed but absent from their jobs would raise the unemployment rate by about 3 percentage points.","DOVISH
The statement suggests that the current unemployment rate may be higher than reported, indicating a need for potential policy measures to support the labor market, which aligns with a dovish stance."
1,"Nonetheless, given a recovery in U. S. domestic demand approximating their current forecasts, growth in imports likely would exceed that of exports by a wide margin over the forecast horizon.","DOVISH
The sentence suggests that imports are expected to grow at a faster rate than exports, indicating a potential imbalance in trade which could lead to a need for monetary policy easing to stimulate exports."
2,"However, indicators of economic activity in Japan and Brazil remained weak.","DOVISH
The mention of weak economic activity in Japan and Brazil suggests a need for potential easing of monetary policy to stimulate growth."
0,"In addition, to address the sizable demand for dollar funding in foreign jurisdictions, the FOMC authorized the expansion of its existing swap lines with the European Central Bank and Swiss National Bank; by the end of the intermeeting period, the formal quantity limits on these lines had been eliminated.","DOVISH
The sentence indicates a dovish stance as the FOMC is taking steps to address the demand for dollar funding in foreign jurisdictions, which suggests an easing of monetary policy."
1,"While moderating the pace of purchases and the eventual increase in the federal funds rate may well affect capital flows, interest rates and asset prices in EMEs, the overall macroeconomic effects need not be disruptive.","DOVISH
The sentence suggests a cautious approach to monetary policy tightening, indicating a willingness to consider the potential impact on emerging market economies and a desire to avoid disruptive macroeconomic effects."
2,"Mortgage credit conditions generally remained tight over the intermeeting period, though signs of easing continued to emerge amid further gains in house prices.","DOVISH
The sentence indicates that there are signs of easing in mortgage credit conditions, which suggests a more accommodative monetary policy stance."
2,"Some members nonetheless referred to indications of increasing expenditures for various categories of high-tech equipment and software, and they noted that impetus to demand from a positive outcome in the war against Iraq should have a favorable effect on business capital spending, especially if it were accompanied by a rally in the stock market.","DOVISH
The sentence suggests a positive outlook on business capital spending and potential increase in expenditures for high-tech equipment and software, indicating a supportive stance towards economic growth and potentially easing monetary policy."
0,"The several extensions of emergency unemployment insurance benefits appeared to have raised the measured unemployment rate, relative to levels recorded in past downturns, by encouraging some who have lost their jobs to remain in the labor force.","DOVISH
The sentence suggests that the extensions of emergency unemployment insurance benefits have led to an increase in the measured unemployment rate by encouraging individuals to remain in the labor force, indicating a need for further support and potentially easing of monetary policy."
