true_label,original_sent,text_output
0,"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 .","Label: POSITIVE
Explanation: Despite still incurring a loss, the operating loss decreased from EUR 188mn to EUR 179mn, indicating an improvement in financial performance."
2,"The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden .","NEUTRAL
The sentence provides factual information about an order for equipment for a specific mill, without expressing any positive or negative sentiment."
2,"Exel 's board of directors will propose a dividend of 0.2 euro $ 0.3 per share for 2006 at the annual general meeting on April 19 , 2007 .","Label: POSITIVE
Explanation: The sentence indicates that the company is proposing a dividend for its shareholders, which is typically seen as a positive sign of financial health and shareholder value."
2,Customers in a wide range of industries use our stainless steel and services worldwide .,"Label: POSITIVE
Explanation: The sentence indicates that customers from various industries worldwide use the company's stainless steel and services, suggesting a positive sentiment towards the company's products and services."
0,Operating profit improved by 16.7 % to EUR 7.7 mn .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an improvement in operating profit by 16.7%."
0,Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,"POSITIVE
The sentence indicates a positive sentiment as it highlights an increase in net profit for the Finnish department store chain Stockmann Oyj Abp during the first nine months of 2007 compared to the same period in 2006."
2,"Den Bosch-based TomTom is Europe 's largest maker of automotive navigation devices , while Cayman Islands-based Garmin is larger in the U.S. and overall .","Label: NEUTRAL
Explanation: The sentence provides a comparison between two companies, TomTom and Garmin, without expressing a clear positive or negative sentiment."
2,"1 p.m. Central office of Nordea Bank 19 3-ya ulitsa Yamskogo Polya , Building 1 Telephone : 495 777-34-77 ext. 3932 , 3931 03.02.2011 Unimilk - EGM 03-04 .02.2011 XVI international business-summit Food Business Russia 2011 will take place .","NEUTRAL
The sentence provides information about upcoming events and contact details without expressing any sentiment."
2,"LONDON AFX - UK and European brokers ' recommendations issued today , as collated by AFX News from a range of market sources .","Label: NEUTRAL
Explanation: The sentence simply states the actions taken by UK and European brokers without expressing any positive or negative sentiment."
2,`` Our aim is to understand different traffic patterns based on the use of each building .,"NEUTRAL
The sentence is neutral as it simply states the aim of understanding traffic patterns based on building use without expressing any positive or negative sentiment."
0,"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .","POSITIVE
The sentence indicates a positive sentiment as it mentions the company returning to a net profit of EUR 2.7 million for the first nine months of 2010, which is an improvement from a net loss of EUR 579,000 for the same period in 2009."
1,"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .","Label: NEGATIVE
Explanation: The sentence indicates a decline in sales, which is typically associated with a negative sentiment in business contexts."
2,"The building will house , for example , Respecta Oy 's Jyvaskyla premises , as well as other companies to be announced later , says Samuel Koivisto , Director of Technopolis operations in Jyvaskyla .","NEUTRAL
The sentence provides factual information about the building and its tenants without expressing any positive or negative sentiment."
2,"These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics , '' EBRD informed .","NEUTRAL
The sentence provides a list of various services and products offered by EBRD without expressing any positive or negative sentiment."
0,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in the company's consolidated operating profit from the previous year."
0,The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment by highlighting a significant growth of 28% in net sales in the first half of 2008 compared to the same period in 2007."
2,"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .","Label: NEUTRAL
Explanation: The sentence provides factual information without expressing any positive or negative sentiment."
2,The first stage of the contract covers 133 stores and 600 cash registers .,"Label: NEUTRAL
Explanation: The sentence provides factual information about the first stage of the contract without expressing any positive or negative sentiment."
1,Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,"NEGATIVE
The sentence expresses a negative sentiment as it indicates a decrease in net sales for the first half of 2009 compared to 2008."
2,"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .","NEUTRAL
The sentence provides factual information about the share capital and number of shares of Alma Media Corporation without expressing any positive or negative sentiment."
2,"The add-on order contains , among others , control valves and instrumentation as well as complete mill engineering and electrification with Metso drive controls .","Label: NEUTRAL
Explanation: The sentence provides factual information about the contents of an add-on order without expressing any positive or negative sentiment."
2,Work on the assignment has already started and is due for completion in spring 2011 .,"Label: POSITIVE
Explanation: The sentence indicates progress and a clear timeline for completion, suggesting a positive sentiment."
1,A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,"NEGATIVE
The sentence expresses a negative sentiment as it highlights that companies are poorly prepared for losing key staff members, which can have negative consequences on their operations."
0,EBIT margin was up from 1.4 % to 5.1 % .,"Label: POSITIVE
Explanation: The increase in EBIT margin from 1.4% to 5.1% indicates a positive trend in profitability for the company."
2,"New Delhi , July 17 -- Sahlberg Teppo , Kallio Timo and Mustonen Tuomas of M Real OYJ , Espoo , Finland have developed novel markings and methods of producing the same .","POSITIVE
The sentence is positive as it highlights the development of novel markings and methods, indicating innovation and progress in the field."
2,The event can also be viewed as a live webcast at www.cargotec.com .,"NEUTRAL
The sentence is providing information about how the event can be accessed online, without expressing any positive or negative sentiment."
2,Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation,"NEUTRAL
The sentence provides factual information about risk exposure and expenses in the non-life insurance sector without expressing any positive or negative sentiment."
2,"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufactures and markets composite profiles and tubes for industrial applications .","POSITIVE
The sentence describes Exel Composites as a technology company that designs, manufactures, and markets composite profiles and tubes for industrial applications, highlighting their innovative and forward-thinking approach."
2,"no compensation for its news , opinions or distributions .","Label: NEUTRAL
Explanation: The sentence simply states a fact without expressing any positive or negative sentiment."
2,Feed companies Suomen Rehu and Raisio do no import GMO feed .,"Label: POSITIVE
Explanation: The sentence states that the feed companies Suomen Rehu and Raisio do not import GMO feed, which can be seen as a positive statement for those who prefer non-GMO products."
0,"Department store sales improved by 14 % to EUR 1,070.6 mn .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an improvement in department store sales by 14% to EUR 1,070.6 mn."
2,"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 .","Label: NEUTRAL
Explanation: The sentence simply states a factual event without expressing any positive or negative sentiment."
2,The measures taken will cause one-time costs during the final part of 2006 .,"Label: NEGATIVE
Explanation: The mention of ""one-time costs"" indicates a negative impact on the financials of the company."
2,"This could be any of us at any time , '' she said .","NEUTRAL
The sentiment in this sentence is neutral as it does not express a positive or negative opinion, but rather a general statement."
2,"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .","Label: NEUTRAL
Explanation: The sentence simply states a fact about FinancialWire tm not being a press release service and not receiving compensation for its news, opinions, or distributions. There is no clear positive or negative sentiment expressed."
2,"The product range includes marinated olives , cold cuts , and pates , for example .","Label: POSITIVE
Explanation: The sentence is describing a variety of products offered by a company, which is typically seen as a positive aspect in business."
2,"May 29 , 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .","NEUTRAL
The sentence provides factual information about a report on the meat, fish, and poultry market in Finland without expressing any positive or negative sentiment."
0,"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .","Label: POSITIVE
Explanation: The sentence expresses a positive sentiment as the CEO is optimistic about the partnership with CapMan and the future development of the business, focusing on providing quality services for customers."
2,"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .","NEUTRAL
The sentence provides factual information about the company's shares after a split, without expressing any positive or negative sentiment."
0,"Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner , rebounding from yesterday s 3.5 percent slide .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions a rebound in the stock price of Danske Bank A-S after a previous slide."
2,The server is responsible for managing devices and user accounts and a desktop client application enables remote access to the mobile phones .,"Label: POSITIVE
Explanation: The sentence describes the functionality of the server and desktop client application in a positive manner, highlighting their capabilities in managing devices, user accounts, and enabling remote access to mobile phones."
0,Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in Kone's net sales by 14% year-on-year, showing growth and success in the company's performance."
2,In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions Stockmann earning a profit of 3.398 million lats on a turnover of 48.012 million lats in 2008."
2,"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .","NEUTRAL
The sentence provides information about a service offered to shareholders and investors, without expressing any positive or negative sentiment."
0,Operating profit of the Asian plants grew markedly .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights the significant growth in operating profit of the Asian plants."
0,"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights an increase in the group's net profit from the previous year."
2,"Nordstjernan will make the offer in approximately one month , in September 2007 .","Label: NEUTRAL
Explanation: The sentence simply states a future action without expressing any positive or negative sentiment."
0,"The Australian company Mirabela Nickel has awarded Outokumpu Technology a contract for grinding technology for its nickel sulfide project in Bahia State , Brazil .","Label: POSITIVE
Explanation: The sentence describes a business contract being awarded, indicating a positive development for Outokumpu Technology."
2,"Following the demerger , the vice president of the group 's pharmaceutical trade in Finland , Jukka Niemi , will be appointed managing director of Oriola in addition to his current responsibilities .","POSITIVE
The sentence is positive as it indicates a promotion for Jukka Niemi, which is a positive career development."
2,Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,"NEUTRAL
The sentence provides factual information about Ahlstrom's share being quoted on the NASDAQ OMX Helsinki, without expressing any positive or negative sentiment."
2,As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy .,"Label: NEUTRAL
Explanation: The sentence simply states a transfer of employees as part of an agreement without expressing any positive or negative sentiment."
2,"Among the Scandinavian companies present in St. Petersburg , is also named the Swedish concern NCC , which implements projects in the field of asphalt production , road and housing construction ( project Swedish Krona ) .","Label: POSITIVE
Explanation: The sentence mentions a Swedish concern NCC being present in St. Petersburg and implementing projects in various fields, indicating a positive presence and activity in the region."
2,The sellers were EOSS Innovationsmanagement and a group of private individuals .,"NEUTRAL
The sentence provides factual information about the sellers without expressing any positive or negative sentiment."
2,"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people .","NEUTRAL
The sentence provides factual information about a development project without expressing any positive or negative sentiment."
2,"Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market .","NEUTRAL
The sentence provides a factual statement about the current revenue distribution of Trainers House, without expressing any positive or negative sentiment."
2,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .","NEUTRAL
The sentence provides factual information about the ownership change in Aspocomp Thailand Co., Ltd without expressing any positive or negative sentiment."
1,"In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in sales for Hobby Hall in Finland as well as internationally, which is typically viewed as a negative outcome in business."
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions an increase in both operating profit and net sales for the six-month period compared to the corresponding period in 2006."
2,The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,"NEUTRAL
The sentence provides factual information about the share subscription period without expressing any positive or negative sentiment."
2,"An  of the invention , released by the Patent Office , said : `` The chambers are pressurized .","NEGATIVE
The mention of the chambers being pressurized may indicate potential danger or risk, leading to a negative sentiment."
0,"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .","Label: POSITIVE
Explanation: The sentence highlights the establishment of interoperability agreements between Mformation and Nokia, focusing on standards-based management of mobile devices, mobile device security, and mobile application management, which indicates a positive collaboration between the two companies."
2,"The mill will have capacity to produce 500,000 tonnes of pulp per year .","Label: POSITIVE
Explanation: The sentence is stating a positive fact about the mill's capacity to produce a large amount of pulp per year."
2,Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,"NEUTRAL
The sentence provides a factual statement about a business transaction without expressing any positive or negative sentiment."
0,"Clothing retail chain Sepp+ñl+ñ 's sales increased by 8 % to EUR 155.2 mn , and operating profit rose to EUR 31.1 mn from EUR 17.1 mn in 2004 .","Label: POSITIVE
Explanation: The sentence describes an increase in sales and operating profit for the clothing retail chain Seppälä, indicating a positive sentiment."
0,Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it describes an increase in profit from EUR 2.9 mn to EUR 10.5 mn, showing growth and improvement in financial performance."
2,"With this , the company will exit the contract manufacturing service segment .","NEGATIVE
The sentiment in this sentence is negative as it indicates that the company will be exiting a segment of its business, potentially leading to loss of revenue or market share."
2,"The group posted net sales of 35.3 mln euro $ 46.5 mln and an operating profit of 760,000 euro $ 1.0 mln in 2005 .","Label: POSITIVE
Explanation: The sentence indicates positive financial performance with the group posting net sales and operating profit in 2005."
2,The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages .,"NEUTRAL
The sentence provides factual information about the Line 4 project without expressing any positive or negative sentiment."
2,The new location is n't the only change Wellmont has in store for its air transport service .,"NEUTRAL
The sentence does not convey a strong positive or negative sentiment, it simply states a fact about changes in Wellmont's air transport service."
2,The estimated value of the deal is USD 9.2 million .,"POSITIVE
The sentence indicates a positive sentiment as it is reporting a specific value for a deal, which implies a successful business transaction."
1,SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,"NEGATIVE
The sentence expresses a negative sentiment as SRV lowered its net sales estimate for 2008 due to uncertainties in housing sales, indicating potential financial challenges for the company."
0,"For the last quarter of 2010 , Componenta 's net sales doubled to EUR131m from EUR76m for the same period a year earlier , while it moved to a zero pre-tax profit from a pre-tax loss of EUR7m .","POSITIVE
The sentence indicates positive sentiment as it highlights a significant increase in net sales and a transition from a pre-tax loss to a zero pre-tax profit for Componenta in the last quarter of 2010."
2,"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .","NEUTRAL
The sentence provides information about an event, the Capital Markets Day, without expressing any positive or negative sentiment."
2,The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,"NEUTRAL
The sentence is providing a factual statement about the regulations set by the Insolvency Act, without expressing any positive or negative sentiment."
2,The acquisition is expected to take place by the end of August 2007 .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions an acquisition taking place by a specific date, which implies progress and potential growth for the company."
2,"The five-storey , eco-efficient building will have a gross floor area of about 15,000 sq m. It will also include apartments .","Label: POSITIVE
Explanation: The sentence describes the features of a new building, highlighting its eco-efficient design and the inclusion of apartments, which are positive attributes."
2,"In addition , MIDs are always online and enable full Internet browsing .","POSITIVE
The sentence highlights the positive aspect of MIDs being always online and enabling full Internet browsing, indicating convenience and accessibility."
2,"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .","NEUTRAL
The sentence provides a factual statement about the expectations for the operating environment in the fourth quarter of 2006, without expressing any positive or negative sentiment."
2,Delivery is due in the second half of 2011 .,"NEUTRAL
The sentence is providing a factual statement about the timing of a delivery without expressing any positive or negative sentiment."
1,"Due to the rapid decrease in net sales , personnel reductions have been carried out on a wider scale than initially expected .","Label: NEGATIVE
Explanation: The sentence indicates a negative sentiment as it mentions personnel reductions being carried out on a wider scale than initially expected due to a rapid decrease in net sales."
0,"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights the strong growth in BasWare's product sales by 24 percent during the financial period."
2,The total investment in 2006 and 2007 is expected to amount to about EUR75m .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions an expected total investment amount, which implies growth and potential financial success."
2,Financial terms were n't disclosed .,"Label: NEGATIVE
Explanation: The lack of disclosure of financial terms typically indicates a lack of transparency, which can be viewed negatively in business contexts."
2,Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release .,"NEUTRAL
The sentence is providing information about related links and the version of a press release, without expressing any positive or negative sentiment."
2,"In 2008 , Kemira recorded revenue of approximately EUR 2.8 billion and had a staff of 9,400 .","Label: POSITIVE
Explanation: The sentence provides factual information about Kemira's revenue and staff count without any indication of positive or negative sentiment."
0,"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as both operating profit and net sales increased during the 12-month period compared to the previous financial year."
1,"According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 .","Label: NEGATIVE
Explanation: The sentence indicates a negative sentiment as it mentions that the market situation has weakened, which is not a positive development for the company."
2,"The Internal Revenue Service sees about 20 percent of all taxpayers wait until the last two weeks to file , with about 40 million returns filed in April .","NEUTRAL
The sentence provides a factual statement about the behavior of taxpayers during tax season without expressing any positive or negative sentiment."
1,Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,"NEGATIVE
The sentence indicates a decrease in cash flow from operations, resulting in a negative value, which reflects a negative sentiment."
2,"Swedish , Finnish and Danish listed companies are organized in three market cap segments , Nordic Large Cap , Mid Cap and Small Cap .","Label: NEUTRAL
Explanation: The sentence provides factual information about how Swedish, Finnish, and Danish listed companies are organized into three market cap segments, without expressing any positive or negative sentiment."
2,The name of the newspaper publishing and printing division Sanoma will be changed to Sanoma News .,"NEUTRAL
The sentence is providing a neutral statement about a change in the name of a division within a company."
2,"The E7 smartphone will be available for Rs35 ,000 per handset across India , '' Nokia India vice-president & managing director D Shivakumar told reporters .","Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it announces the availability of the E7 smartphone at a specific price across India, which is typically seen as good news for consumers."
0,20 October 2010 - Finnish metal products company Componenta Oyj HEL : CTH1V said yesterday that its net loss narrowed to EUR7m for the first nine months of 2010 from EUR23 .3 m for the same period of 2009 .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights a decrease in net loss for the company from EUR23.3m in 2009 to EUR7m in the first nine months of 2010."
2,"The total scholarship amount was 40,000 euros and the recipients were chosen on the recommendation of fine arts universities and sports associations .","Label: POSITIVE
Explanation: The sentence describes a positive outcome of receiving a scholarship amount of 40,000 euros, indicating a positive sentiment."
0,10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it highlights a significant increase in net profit for the company in 2010, almost tripling from the previous year, and also mentions a proposal for a raised payout, which is generally seen as a positive development for shareholders."
2,"EQT has completed its exit from Salcomp , a Finnish company that makes mobile phone chargers , by selling its remaining stake to Swedish investment group Nordstjernan for about ( EURO ) 35 million ( $ 47 million ) .","POSITIVE
The sentence describes a successful exit strategy by EQT, indicating a positive outcome in terms of completing the sale of its remaining stake in Salcomp to a Swedish investment group for a significant amount."
2,"The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million .","Label: POSITIVE
Explanation: The sentence highlights the success and growth of the connectivity unit with over 100 e-invoice customers and nearly one million annual transactions, indicating a positive sentiment."
2,The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .,"Label: POSITIVE
Explanation: The sentence indicates a positive sentiment as it mentions that the bank's leasing arm ended the year with a profit of 4.4 million euros."
2,`` Our Vaalipalvelu-service was especially developed for use by communities and organizations .,"Label: POSITIVE
Explanation: The sentence highlights the positive aspect of the Vaalipalvelu-service being specifically developed for use by communities and organizations, indicating a beneficial and tailored service."
0,The company also said that in Poland a profitability program has been launched at the Oborniki steel frame and sandwich panel plant .,"Label: POSITIVE
Explanation: The sentence indicates a positive development within the company, specifically mentioning the launch of a profitability program in Poland, which suggests efforts to improve financial performance."
2,"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .","NEUTRAL
The sentence provides information about Patrick Jeambar's continued responsibilities within Ahlstrom Corporation, without expressing any positive or negative sentiment."
2,"Previously , Grimaldi held a 46.43 pct stake in the Finnish company following the takeover bid launched in November 2006 .","NEUTRAL
The sentence provides factual information about Grimaldi's stake in the Finnish company without expressing any positive or negative sentiment."
2,"Rautalinko was resposnible also for Mobility Services , and his job in this division will be continued by Marek Hintze .","NEUTRAL
The sentence is neutral as it simply states a continuation of job responsibilities within a company without expressing any positive or negative sentiment."
1,"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .","Label: NEGATIVE
Explanation: The sentence indicates a decline in the market, which is typically associated with a negative sentiment."
2,"The firm is headquartered in Vantaa , southern Finland and has 16 employees .","NEUTRAL
The sentence provides factual information about the firm's location and number of employees without expressing any positive or negative sentiment."
2,"Finnish printed circuit boards ( PCBs ) maker Aspocomp Group Oyj said on December 4 , 2006 it named Henry Gilchrist senior vice president of the group 's Asian operations , as of January 8 , 2007 .","NEUTRAL
The sentence provides factual information about a personnel appointment within the company without expressing any positive or negative sentiment."
0,"Cost savings will then rise to some 20 mln eur a year from 2007 , OKO said .","POSITIVE
The sentence expresses a positive sentiment as it mentions an increase in cost savings, indicating a beneficial outcome."
1,"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in net profit for Ixonos Oyj, which is a negative financial outcome."
1,Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,"Label: NEGATIVE
Explanation: The sentence indicates a profit warning for the financial year 2008, which is typically associated with negative sentiment as it suggests a decrease in expected profits."
2,"Tekla will organize an information meeting for analysts and media at WTC Helsinki Marski meeting room , Aleksanterinkatu 17 , the same day at 12:30 - 1:30 p.m. Light lunch will be served .","NEUTRAL
The sentence provides information about an upcoming event organized by Tekla, without expressing any positive or negative sentiment."
1,"Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .","Label: NEGATIVE
Explanation: The sentence indicates a decrease in net profit, which is a negative sentiment."
0,"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .","POSITIVE
The sentence expresses positive sentiment as it highlights a 6.1 percent growth in beer sales for Svyturys-Utenos Alus, indicating successful performance in the market."
2,Bluewin Security is available as a monthly subscription .,"Label: POSITIVE
Explanation: The sentence is stating a fact about the availability of Bluewin Security as a monthly subscription, which is a neutral statement with a positive connotation."
2,"The business had gross written premiums of EUR152 .4 m (  91.5 m ) in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux .","Label: NEGATIVE
Explanation: The high net combined ratio of 133% indicates that the business is not operating efficiently and may be experiencing financial losses."
0,"Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period .","Label: POSITIVE
Explanation: The sentence indicates positive sentiment as it highlights an increase in consolidated net sales and a positive operating profit compared to a loss in the prior year period."
1,"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .","Label: NEGATIVE
Explanation: The sentence indicates that a fall in consumption will lead to losses, which is a negative outcome for the producers."
2,"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab .","NEUTRAL
The sentence is providing information about where presentation materials will be available, without expressing any positive or negative sentiment."
