true_label,original_sent,text_output
0,"Combining the two producers will create a strong EU-based fertilizer industry capable of meeting global competition , they added .","POSITIVE
The sentence expresses a positive sentiment by highlighting the benefits of combining the two producers to create a strong EU-based fertilizer industry capable of meeting global competition."
2,The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,"NEUTRAL
This sentence is providing factual information about the share subscription period for C options without expressing any positive or negative sentiment."
2,Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,"NEUTRAL
The sentence provides a neutral statement about the importance of the Neste Oil Corporation Refining Operation Assets Summary Report as a source of company data and information."
2,The figure does not include food exports from Finland .,"NEGATIVE
The sentence expresses a neutral sentiment as it simply states a fact without any positive or negative connotation."
1,LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .,"NEGATIVE
The sentence indicates a negative sentiment as it mentions that share prices ended lower in London and there was broader weakness for the FTSE 100."
2,"These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems .","NEUTRAL
The sentence simply lists different types of products without expressing any positive or negative sentiment."
0,"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .","NEGATIVE
The sentence expresses a negative sentiment as it mentions a negative cash flow amount in the second quarter of 2008."
2,"The total number of voting rights is 74,612,523 .","NEUTRAL
This sentence is neutral as it simply states a factual piece of information without expressing any positive or negative sentiment."
0,Orion Pharma 's operating profit increased by 42.5 % from 2004 .,"POSITIVE
The sentence expresses a positive sentiment as it highlights a significant increase in Orion Pharma's operating profit, indicating success and growth in the company."
2,"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group .","NEUTRAL
This sentence provides factual information about market share percentages of different companies in the South Korean handset market without expressing any positive or negative sentiment."
2,"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .","NEUTRAL
This sentence is neutral as it simply provides information about the upcoming release of a second-quarter report by M-real, a company within the Metsaliitto Group."
0,"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .","NEUTRAL
The sentence provides factual information about the refining margin for the year without expressing any positive or negative sentiment."
2,"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .","NEUTRAL
The sentence is neutral as it simply states the responsibilities of Patrick Jeambar without expressing any positive or negative sentiment."
0,Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,"POSITIVE
The sentence expresses a positive sentiment as it highlights an increase in Outotec's net profit, indicating successful financial performance."
0,"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .","POSITIVE
The sentence expresses a positive sentiment as it indicates an increase in operating profit from the previous year."
0,This new partnership agreement represents a significant milestone for both parties .,"POSITIVE
The sentence expresses a positive sentiment by highlighting the significance and positive impact of the new partnership agreement for both parties involved."
2,The corrected chapter is in its entirety below .,"NEUTRAL
The sentence is providing neutral information about the corrected chapter being included in its entirety."
2,"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .","NEUTRAL
The sentence simply states the products manufactured by Tulikivi without expressing any positive or negative sentiment."
2,They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .,"NEUTRAL
This sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
0,Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,"POSITIVE
The sentence expresses a positive sentiment as it indicates an improvement in the operating result from a loss to a profit."
1,"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .","NEGATIVE
The sentence expresses a negative sentiment as it mentions a significant decrease in net profit for the Finnish media group Ilkka-Yhtyma Oyj."
0,Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .,"POSITIVE
The sentence expresses a positive sentiment as it highlights an increase in sales, which is typically seen as a positive outcome for a business."
2,"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .","NEUTRAL
The sentence provides factual information about Ruukki's delivery of steel structures for a bridge project without expressing any positive or negative sentiment."
0,"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .","POSITIVE
The sentence expresses a positive sentiment as it highlights an increase in Orion's net profit in the fourth quarter of 2009."
0,"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .","POSITIVE
The sentence describes growth in advertising and circulation revenues, indicating a positive sentiment towards the financial performance of the company."
2,"Poyry is a global consulting and engineering firm focusing on the energy , forest industry and infrastructure & environment sectors .","NEUTRAL
The sentence provides factual information about Poyry being a global consulting and engineering firm without expressing any positive or negative sentiment."
1,"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 .","NEGATIVE
The sentence expresses a negative sentiment as it mentions a decrease in the company's net profit, which is typically seen as unfavorable news."
0,"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .","POSITIVE
The sentence expresses a positive sentiment as it highlights an increase in net sales, indicating growth and success in the business."
0,"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .","POSITIVE
The sentence indicates a positive sentiment as it highlights an improvement in the company's financial performance by stating that the net loss narrowed significantly compared to the previous year."
1,"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .","NEGATIVE
The sentence expresses a negative sentiment as it mentions that the company's performance in the first quarter of 2010 has been below the level of the corresponding period in 2009."
2,He will report to CapMan Plc 's CEO Heikki Westerlund .,"NEUTRAL
This sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .","NEUTRAL
This sentence is neutral as it simply states a fact about the invention of a method and system for controlling a hard disk drive using a Multimediacard physical interface by Marko Ahvenainen in Ruutana, Finland."
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .","POSITIVE
The sentence expresses a positive sentiment as it highlights an increase in both operating profit and net sales for the six-month period, indicating growth and success in the business."
0,"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 .","POSITIVE
The sentence indicates a positive sentiment as it highlights an improvement in the group's financial performance with the pretax loss narrowing from EUR 600,000 to EUR 400,000 in the second quarter of 2010."
2,The value of the order is about EUR 30mn .,"NEUTRAL
The sentence simply states a factual piece of information without expressing any positive or negative sentiment."
1,- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,"NEGATIVE
The sentence expresses a negative sentiment as it mentions that net sales are expected to fall below last year's levels and the result is expected to be in the red, indicating a loss."
2,The total value of the project is valued at SEK 30bn ( EUR 2.83 bn USD 3.81 bn ) .,"NEUTRAL
The sentence provides factual information about the total value of the project without expressing any positive or negative sentiment."
1,23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .,"NEGATIVE
The sentence expresses a negative sentiment as it mentions a decrease in net profit from the previous year."
2,Total value of the contract is about EUR 10mn .,"POSITIVE
The sentence expresses a neutral statement about the total value of a contract, without any indication of positive or negative sentiment."
2,The Swedish subsidiary holds 1.0 % net smelter return `` NSR '' royalties over two advanced copper projects in northern Sweden - the Viscaria and Adak Projects - being developed by Avalon Minerals Ltd. ASX : AVI .,"NEUTRAL
The sentence provides factual information about the Swedish subsidiary holding royalties over copper projects, without expressing any positive or negative sentiment."
2,"The RME from Telcontar enables the handset to calculate the best route and includes support for user-defined routes , feature navigability and multi-modal routing such as via foot and ferry .","POSITIVE
The sentence expresses positive sentiment as it highlights the capabilities of the RME from Telcontar in enabling the handset to calculate the best route, support user-defined routes, feature navigability, and provide multi-modal routing options."
2,"The company 's transportation business is conducted through Florida Rock & Tank Lines , which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities .","NEUTRAL
The sentence provides factual information about the company's transportation business without expressing any positive or negative sentiment."
2,Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,"NEUTRAL
This sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,Storengy is the GDF SUEZ company that is dedicated to the underground storage of natural gas .,"NEUTRAL
This sentence is providing factual information about Storengy being a company dedicated to the underground storage of natural gas, without expressing any positive or negative sentiment."
0,"Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago .","POSITIVE
The sentence expresses a positive sentiment as it highlights the improvement in Metsaliitto's financial performance by narrowing its net loss significantly compared to the previous year."
2,Cargotec will also move Hallberg-Ivarsson 's service and installation business under the same roof with its service center for Kalmar and MacGregor solutions in Gothenburg .,"NEUTRAL
This sentence is neutral as it simply states a business decision without expressing any positive or negative sentiment."
0,"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .","POSITIVE
The sentence expresses a positive sentiment by highlighting the strong growth in BasWare's product sales during the financial period."
0,"Re-use back into PET bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in 2005 , Petcore said previously .","NEUTRAL
The sentence provides factual information about the increase in re-use of PET bottles and the resurgence of use in strapping tape, without expressing any positive or negative sentiment."
0,Ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year .,"POSITIVE
The sentence expresses a positive sentiment as it indicates that Ponsse expects the forest machine markets to improve more than expected in 2010 compared to the previous year."
0,"Profitability ( EBIT % ) was 13.9 % , compared to 13.1 % in the previous-year period .","POSITIVE
The sentence indicates a positive sentiment as it highlights an increase in profitability from the previous-year period."
2,The bridge will be 1.2 km long and is located between Anasmotet by the road E20 and the new traffic junction in Marieholm by the road E45 .,"NEUTRAL
This sentence is providing factual information about the length and location of the bridge without expressing any positive or negative sentiment."
2,The financial details of the acquisition were not disclosed .,"NEGATIVE
The use of the word ""not disclosed"" indicates a lack of transparency, which typically carries a negative connotation in financial contexts."
2,"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .","NEUTRAL
The sentence provides factual information about the establishment and operations of the SRV Group without expressing any positive or negative sentiment."
1,Net profit fell by almost half to +é 5.5 million from +é 9.4 million at the end of 2007 .,"NEGATIVE
The sentence expresses a negative sentiment as it mentions a significant decrease in net profit, which is typically seen as unfavorable in a business context."
2,"Initial estimated total value of the contract was 250 000 Euros , excluding VAT .","NEUTRAL
The sentence provides factual information about the initial estimated total value of a contract without expressing any positive or negative sentiment."
2,"The cost of the deal could range from 70 million to 90 million euros depending on the financial results of the two companies in 2008 , the statement says .","NEUTRAL
The sentence is providing factual information about the potential cost of a deal based on certain conditions, without expressing any positive or negative sentiment."
2,Its market share is 6 percent according to AC Nielsen 's 2008 data .,"NEUTRAL
This sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,"These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics .","NEUTRAL
The sentence lists various areas of expertise without expressing any positive or negative sentiment."
2,"PCS Digital Guatemala has been using Tecnomen 's prepaid system in Telgua fixed networks as well as code division multiple access , or CDMA , and global system for mobile communication , or GSM , since 2003 .","NEUTRAL
The sentence provides factual information about the use of Tecnomen's prepaid system by PCS Digital Guatemala in Telgua fixed networks, CDMA, and GSM since 2003 without expressing any positive or negative sentiment."
2,"China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country .","NEUTRAL
The sentence provides factual information about China Unicom being the second largest mobile carrier in the country without expressing any positive or negative sentiment."
0,Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,"POSITIVE
The sentence expresses positive sentiment as it highlights growth in operating profit, both excluding and including restructuring costs."
2,"Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .","NEUTRAL
The sentence is neutral as it simply lists out various companies without expressing any positive or negative sentiment towards them."
2,"Since the registration of the shares subscribed in a directed share issue , the new number of Panostaja shares and voting rights is 41,733,110 .","NEUTRAL
The sentence is providing factual information about the number of shares and voting rights after a share issue, without expressing any positive or negative sentiment."
2,"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people .","NEUTRAL
The sentence provides factual information about a development project in St Petersburg without expressing any positive or negative sentiment."
2,"The company has decided to stop the operations of Ruukki Construction Division in Latvia and Lithuania , and concentrate the production and logistics in Parnu , Estonia in 2009 .","NEGATIVE
The sentence expresses a negative sentiment as it mentions the decision to stop operations in two countries, which could potentially lead to job losses and negative impact on the affected employees and communities."
2,"Raute , headquartered in Nastola , Finland , is a technology company serving the wood products industry worldwide .","NEUTRAL
The sentence provides factual information about Raute being a technology company serving the wood products industry, without expressing any positive or negative sentiment."
0,"Operating profit totalled EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 .","POSITIVE
The sentence expresses a positive sentiment as it highlights an increase in operating profit from a loss in the previous quarter, indicating improvement in financial performance."
2,"Yara Suomi Ltd also provides nitrogen chemicals and technical nitrates to various sectors of industry , as well as products used in environmental protection .","NEUTRAL
The sentence provides factual information about the products and services offered by Yara Suomi Ltd without expressing any positive or negative sentiment."
2,Why not give your bedroom a cool makeover for summer .,"POSITIVE
The sentence suggests a positive sentiment by encouraging the idea of giving your bedroom a cool makeover for summer, which implies excitement and improvement."
2,"Harold W. Young is an independent broker working closely with several retailers including Ahold USA , Market Basket , CVS , BJ 's Wholesale Club , Hannaford and Cumberland Farms .","NEUTRAL
The sentence provides factual information about Harold W. Young working as an independent broker with several retailers, without expressing any positive or negative sentiment."
2,"Erkki Jarvinen , President of Rautakirja and the head of the Sanoma Trade division , will leave his current tasks in spring 2009 for a similar position outside the Sanoma Group .","NEUTRAL
The sentence is providing neutral information about Erkki Jarvinen leaving his current position for a similar one outside the Sanoma Group in spring 2009."
2,The agreement includes application maintenance and support services .,"POSITIVE
The sentence expresses a neutral sentiment as it simply states a factual information about the agreement including application maintenance and support services."
2,The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,"NEUTRAL
The sentence is providing factual information about where to find the terms and conditions of the Stock Option Scheme 2008, without expressing any positive or negative sentiment."
2,"As part of the agreement , Aspocomp will also give Meadville a 10 pct slice of a subsidiary operating in Oulu , Finland .","POSITIVE
The sentence describes a business agreement where Aspocomp is giving Meadville a 10% share of a subsidiary, indicating a positive collaboration or partnership between the two companies."
1,The operating margin came down to 2.4 % from 5.7 % .,"NEGATIVE
The decrease in operating margin from 5.7% to 2.4% indicates a negative trend in the company's financial performance."
0,"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .","POSITIVE
The sentence indicates a positive sentiment as it mentions that the net loss of the company narrowed significantly from EUR35.6 million to EUR2.8 million for the first nine months of 2009."
2,The company website is www.ahlstrom.com .,"NEUTRAL
The sentence is neutral as it simply provides information about the company website without expressing any positive or negative sentiment."
2,"Vehvilainen , who is currently the chief operating officer at Nokia Siemens Networks , will join Finnair on 5 January 2010 and take over as CEO effective 1 February 2010 .","POSITIVE
The sentence is positive as it is announcing the appointment of a new CEO for Finnair, indicating progress and growth for the company."
1,"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .","NEGATIVE
The sentence conveys a negative sentiment as it indicates a decrease in net sales from the previous year, which is typically seen as a negative outcome in business."
0,Incap Contract Manufacturing Services Private Limited has inked agreements with six new customers in India .,"POSITIVE
The sentence expresses a positive sentiment as it indicates growth and expansion in business by signing agreements with new customers."
0,"Suominen Corporation estimates that the cost-cutting program that started in autumn 2005 , higher sales prices , and expected growth in volume of Wet Wipes , will make the company 's operations more profitable .","POSITIVE
The sentence expresses a positive sentiment as it discusses cost-cutting measures, higher sales prices, and expected growth in volume leading to increased profitability for the company."
2,"Cohen & Steers , Inc. : 5 534 626 shares representing 4.985 % of the share capital and voting rights .","NEUTRAL
The sentence provides factual information about the number of shares held by Cohen & Steers, Inc. without expressing any positive or negative sentiment."
1,"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .","NEGATIVE
The decrease in operating profit margin from 11.8% to 8.3% indicates a negative trend in the company's financial performance."
2,Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,"NEUTRAL
The sentence simply states a fact about a marketing campaign being launched in Russia, without expressing any positive or negative sentiment."
2,The combined capital of these funds is expected to be EUR 100mn-150mn .,"NEUTRAL
The sentence is providing factual information about the expected combined capital of the funds without expressing any positive or negative sentiment."
2,"In 2008 , AVC Systemhaus had net sales of EUR 10 million USD 7.1 m .","NEUTRAL
The sentence provides factual information about the net sales of AVC Systemhaus in 2008 without expressing any positive or negative sentiment."
2,One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,"NEUTRAL
The sentence describes a technical aspect of equipment installation without expressing any positive or negative sentiment."
2,Nordstjernan has used its option to buy another 22.4 % stake of Salcomp 's shares and votes .,"POSITIVE
The sentence expresses a positive sentiment as it indicates that Nordstjernan has exercised its option to increase its stake in Salcomp, which can be seen as a sign of confidence in the company's performance and potential."
2,It was decided that the auditors are reimbursed according to invoice .,"NEUTRAL
This sentence is neutral as it simply states a decision being made regarding the reimbursement process for auditors."
2,"Finnish Kemira Group 's CEO , Lasse Kurkilahti , says the Group 's structural reorganisation will continue for at least a year .","NEUTRAL
The sentence provides factual information about the CEO's statement regarding the Group's structural reorganization, without expressing any positive or negative sentiment."
2,Name of Company in which holdings have been acquired : Citycon Oyj 2 .,"NEUTRAL
This sentence is neutral as it simply states the name of a company in which holdings have been acquired without expressing any positive or negative sentiment."
2,"After the sale , Savcor Group Ltd will comprise Savcor ART , a corporate function and an investment in Cencorp Corporation .","NEUTRAL
This sentence is neutral as it simply states a series of events without expressing any positive or negative sentiment."
0,"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .","POSITIVE
The sentence expresses a positive sentiment as it highlights an increase in domestic beer sales for major breweries, indicating growth and success in the industry."
2,EUR 220 million of the transaction consideration was paid in the form of four-year interest-bearing vendor notes .,"NEUTRAL
The sentence is providing factual information about the payment structure of a transaction without expressing any positive or negative sentiment."
2,"The broad-based WIG index ended Thursday 's session 0.1 pct up at 65,003.34 pts , while the blue-chip WIG20 was 1.13 down at 3,687.15 pts .","NEUTRAL
The sentence provides factual information about the performance of the WIG index and WIG20, without expressing any positive or negative sentiment."
2,"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .","NEUTRAL
The sentence simply states the different industries the company serves without expressing any positive or negative sentiment."
2,Satama and Trainers ' House will remain as names and independent brands of the business areas .,"NEUTRAL
The sentence is neutral as it simply states a fact without expressing any positive or negative sentiment."
2,"Of the company 's net sales , 38 % was acquired in Finland , 21 % in other European countries , 40 % in Asia , and 1 % in the US .","NEUTRAL
This sentence is neutral as it simply provides a breakdown of the company's net sales in different regions without expressing any positive or negative sentiment."
2,"The total scope of the project is about 38,000 square metres and it is valued at a total of around EUR75m .","POSITIVE
The sentence provides factual information about the size and value of the project without expressing any positive or negative sentiment."
0,"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .","POSITIVE
The sentence expresses a positive sentiment as it indicates an increase in operating profit from a negative value to a positive value."
2,The commission said the hydrogen peroxide and PBS market was worth about 470 million euros in 2000 .,"NEUTRAL
The sentence provides factual information about the market value of hydrogen peroxide and PBS in 2000 without expressing any positive or negative sentiment."
2,"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation .","NEUTRAL
This sentence is neutral as it simply states a fact about an acquisition without expressing any positive or negative sentiment."
1,"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .","NEGATIVE
The sentence expresses a negative sentiment as it mentions that Cargotec and Huhtamaki dropped sharply on disappointing second-quarter reports."
0,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .","POSITIVE
The sentence expresses positive sentiment as it highlights an increase in net sales and the number of chargers delivered, indicating growth and success in the business."
2,Financial details were n't disclosed .,"NEGATIVE
The sentence expresses a negative sentiment as it indicates a lack of transparency or withholding of information regarding financial details."
2,"In accordance with the terms and conditions of Alma Media 's 2006 option program , the share subscription price for the 2006A option rights was EUR 4.88 per share and the book countervalue EUR 0.60 per share .","NEUTRAL
The sentence is providing factual information about the terms and conditions of Alma Media's 2006 option program without expressing any positive or negative sentiment."
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .","POSITIVE
The sentence expresses a positive sentiment as it indicates an increase in both operating profit and net sales for the six-month period, which is generally seen as a positive outcome in business."
0,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .","POSITIVE
The sentence contains positive sentiment as it highlights an increase in market share and beer sales, indicating growth and success for Kalnapilio-Tauro Grupe."
0,"`` This is a significant milestone for Benefon , helping us to secure critical USP 's for our personal navigation product roadmap for 2007 and beyond , '' commented Simon Button , Chief Technology Officer at Benefon .","POSITIVE
The sentence expresses positivity towards achieving a significant milestone and securing critical unique selling points for the company's product roadmap."
2,"F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities .","NEUTRAL
This sentence is providing factual information about the features of F-Secure Internet Security 2010 without expressing any positive or negative sentiment."
1,Cramo slipped to a pretax loss of EUR 6.7 million from a pretax profit of EUR 58.9 million .,"NEGATIVE
The sentence expresses a negative sentiment as it mentions a significant decrease in profit from EUR 58.9 million to a loss of EUR 6.7 million for Cramo."
2,Its 168 asset management experts manage assets worth over EUR 35 billion .,"POSITIVE
The sentence expresses a positive sentiment by highlighting the expertise and success of the asset management experts in managing a significant amount of assets."
2,Subject-matter of the invention furthermore is the use of the cyclone for separating partly molten particles . '',"NEUTRAL
The sentence describes the subject-matter of the invention without expressing any positive or negative sentiment."
2,The company says the measures are no longer needed .,"NEGATIVE
The sentence indicates a negative sentiment as it suggests that the measures that were previously in place are no longer needed, implying that there may have been negative consequences or inefficiencies associated with them."
0,"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .","POSITIVE
The sentence expresses a positive sentiment as it highlights an increase in both operating profit and turnover for the nine-month period compared to the previous year."
2,Work on the assignment has already started and is due for completion in spring 2011 .,"POSITIVE
The sentence expresses a positive sentiment as it indicates that work on the assignment has already started and is due for completion in the future, which implies progress and productivity."
1,"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .","NEGATIVE
The sentence expresses a negative sentiment as it mentions a decrease in net cash flow from operating activities compared to the previous period."
2,The value of this kind of order amounts usually between Euro 2 and 3 million .,"NEUTRAL
The sentence is providing factual information about the typical value range of a certain type of order, without expressing any positive or negative sentiment."
0,Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .,"POSITIVE
The sentence is providing factual information about the increase in return on equity, indicating a positive financial performance."
0,"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .","POSITIVE
The sentence is classified as positive because it reports an increase in net sales, indicating growth and success for the company."
2,"The company has a continuous need for alloys such as nickel , ferro-chrome , molybdenum and manganese in its production , said Talvivaara .","NEUTRAL
The sentence is neutral as it simply states a fact about the company's need for alloys in its production without expressing any positive or negative sentiment."
